"RecordID","SalesOrderID","SalesOrderDetailID","RevisionNumber","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","PurchaseOrderNumber","AccountNumber","CustomerID","ShipToAddressID","BillToAddressID","CreditCardApprovalCode","ShipMethod","SalesOrderID1","ProductID","OrderQty","UnitPrice","UnitPriceDiscount","LineTotal","Header_Modified_Date","Detail_Modified_Date","LineTaxAmount","LineFreight","createDate"
"326","71776","110567","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71776","PO19952192051","10-4020-000106","30072","640","640",,"CARGO TRANSPORT 5","71776","907","1","63.9000","0.0000","63.900000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.11","1.60","2023-02-12 23:08:02"
"327","71915","113089","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71915","PO2349143275","10-4020-000006","29638","989","989",,"CARGO TRANSPORT 5","71915","836","3","356.8980","0.0000","1070.694000","2008-06-08 00:00:00","2008-06-01 00:00:00","85.66","26.77","2023-02-12 23:08:02"
"328","71915","113090","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71915","PO2349143275","10-4020-000006","29638","989","989",,"CARGO TRANSPORT 5","71915","738","2","202.3320","0.0000","404.664000","2008-06-08 00:00:00","2008-06-01 00:00:00","32.37","10.12","2023-02-12 23:08:02"
"329","71915","113091","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71915","PO2349143275","10-4020-000006","29638","989","989",,"CARGO TRANSPORT 5","71915","938","4","24.2940","0.0000","97.176000","2008-06-08 00:00:00","2008-06-01 00:00:00","7.77","2.43","2023-02-12 23:08:02"
"330","71915","113092","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71915","PO2349143275","10-4020-000006","29638","989","989",,"CARGO TRANSPORT 5","71915","939","3","37.2540","0.0000","111.762000","2008-06-08 00:00:00","2008-06-01 00:00:00","8.94","2.79","2023-02-12 23:08:02"
"331","71915","113093","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71915","PO2349143275","10-4020-000006","29638","989","989",,"CARGO TRANSPORT 5","71915","940","1","48.5940","0.0000","48.594000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.89","1.21","2023-02-12 23:08:02"
"332","71831","111790","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71831","PO10295111084","10-4020-000322","30019","652","652",,"CARGO TRANSPORT 5","71831","869","2","41.9940","0.0000","83.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","6.72","2.10","2023-02-12 23:08:02"
"333","71831","111791","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71831","PO10295111084","10-4020-000322","30019","652","652",,"CARGO TRANSPORT 5","71831","782","1","1376.9940","0.0000","1376.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","110.16","34.42","2023-02-12 23:08:02"
"334","71831","111792","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71831","PO10295111084","10-4020-000322","30019","652","652",,"CARGO TRANSPORT 5","71831","867","6","41.9940","0.0000","251.964000","2008-06-08 00:00:00","2008-06-01 00:00:00","20.16","6.30","2023-02-12 23:08:02"
"335","71897","112898","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","966","1","1430.4420","0.0000","1430.442000","2008-06-08 00:00:00","2008-06-01 00:00:00","114.44","35.76","2023-02-12 23:08:02"
"336","71897","112899","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","979","4","445.4100","0.0000","1781.640000","2008-06-08 00:00:00","2008-06-01 00:00:00","142.53","44.54","2023-02-12 23:08:02"
"337","71897","112900","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","969","3","1430.4420","0.0000","4291.326000","2008-06-08 00:00:00","2008-06-01 00:00:00","343.31","107.28","2023-02-12 23:08:02"
"338","71897","112901","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","884","3","32.3940","0.0000","97.182000","2008-06-08 00:00:00","2008-06-01 00:00:00","7.77","2.43","2023-02-12 23:08:02"
"339","71897","112902","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","712","4","5.3940","0.0000","21.576000","2008-06-08 00:00:00","2008-06-01 00:00:00","1.73","0.54","2023-02-12 23:08:02"
"340","71897","112903","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","954","2","1430.4420","0.0000","2860.884000","2008-06-08 00:00:00","2008-06-01 00:00:00","228.87","71.52","2023-02-12 23:08:02"
"341","71897","112904","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","864","1","38.1000","0.0000","38.100000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.05","0.95","2023-02-12 23:08:02"
"342","71897","112905","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71897","PO4785152479","10-4020-000223","29877","1026","1026",,"CARGO TRANSPORT 5","71897","948","1","63.9000","0.0000","63.900000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.11","1.60","2023-02-12 23:08:02"
"343","71867","112452","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71867","PO13050111529","10-4020-000160","29644","643","643",,"CARGO TRANSPORT 5","71867","717","1","858.9000","0.0000","858.900000","2008-06-08 00:00:00","2008-06-01 00:00:00","68.71","21.47","2023-02-12 23:08:02"
"344","71923","113152","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71923","PO174173096","10-4020-000277","29781","1035","1035",,"CARGO TRANSPORT 5","71923","870","1","2.9940","0.0000","2.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","0.24","0.07","2023-02-12 23:08:02"
"345","71923","113153","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71923","PO174173096","10-4020-000277","29781","1035","1035",,"CARGO TRANSPORT 5","71923","874","4","5.3940","0.0000","21.576000","2008-06-08 00:00:00","2008-06-01 00:00:00","1.73","0.54","2023-02-12 23:08:02"
"346","71923","113154","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71923","PO174173096","10-4020-000277","29781","1035","1035",,"CARGO TRANSPORT 5","71923","875","14","5.2142","0.0200","71.538824","2008-06-08 00:00:00","2008-06-01 00:00:00","5.72","1.79","2023-02-12 23:08:02"
"347","71899","112934","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","881","2","32.3940","0.0000","64.788000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.18","1.62","2023-02-12 23:08:02"
"348","71899","112935","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","988","1","112.9980","0.4000","67.798800","2008-06-08 00:00:00","2008-06-01 00:00:00","5.42","1.69","2023-02-12 23:08:02"
"349","71899","112936","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","981","1","461.6940","0.0000","461.694000","2008-06-08 00:00:00","2008-06-01 00:00:00","36.94","11.54","2023-02-12 23:08:02"
"350","71899","112937","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","743","1","809.7600","0.0000","809.760000","2008-06-08 00:00:00","2008-06-01 00:00:00","64.78","20.24","2023-02-12 23:08:02"
"351","71899","112938","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","808","1","26.7240","0.0000","26.724000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.14","0.67","2023-02-12 23:08:02"
"352","71899","112939","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","714","2","29.9940","0.0000","59.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","4.80","1.50","2023-02-12 23:08:02"
"353","71899","112940","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","944","2","158.4300","0.0000","316.860000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.35","7.92","2023-02-12 23:08:02"
"354","71899","112941","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71899","PO4582142611","10-4020-000025","29568","993","993",,"CARGO TRANSPORT 5","71899","937","1","48.5940","0.0000","48.594000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.89","1.21","2023-02-12 23:08:02"
"355","71797","111038","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","711","4","20.9940","0.0000","83.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","6.72","2.10","2023-02-12 23:08:02"
"356","71797","111039","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","838","2","858.9000","0.0000","1717.800000","2008-06-08 00:00:00","2008-06-01 00:00:00","137.42","42.94","2023-02-12 23:08:02"
"357","71797","111040","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","714","1","29.9940","0.0000","29.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.40","0.75","2023-02-12 23:08:02"
"358","71797","111041","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","940","4","48.5940","0.0000","194.376000","2008-06-08 00:00:00","2008-06-01 00:00:00","15.55","4.86","2023-02-12 23:08:02"
"359","71797","111042","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","883","16","29.6945","0.0500","451.356400","2008-06-08 00:00:00","2008-06-01 00:00:00","36.11","11.28","2023-02-12 23:08:02"
"360","71797","111043","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","913","2","31.5840","0.0000","63.168000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.05","1.58","2023-02-12 23:08:02"
"361","71797","111044","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","738","1","202.3320","0.0000","202.332000","2008-06-08 00:00:00","2008-06-01 00:00:00","16.19","5.06","2023-02-12 23:08:02"
"362","71797","111045","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","722","3","202.3320","0.0000","606.996000","2008-06-08 00:00:00","2008-06-01 00:00:00","48.56","15.17","2023-02-12 23:08:02"
"363","71797","111046","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","835","5","356.8980","0.0000","1784.490000","2008-06-08 00:00:00","2008-06-01 00:00:00","142.76","44.61","2023-02-12 23:08:02"
"364","71797","111047","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","718","1","858.9000","0.0000","858.900000","2008-06-08 00:00:00","2008-06-01 00:00:00","68.71","21.47","2023-02-12 23:08:02"
"365","71797","111048","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","715","4","29.9940","0.0000","119.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","9.60","3.00","2023-02-12 23:08:02"
"366","71797","111049","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","716","5","29.9940","0.0000","149.970000","2008-06-08 00:00:00","2008-06-01 00:00:00","12.00","3.75","2023-02-12 23:08:02"
"367","71797","111050","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","884","15","29.6945","0.0500","423.146625","2008-06-08 00:00:00","2008-06-01 00:00:00","33.85","10.58","2023-02-12 23:08:02"
"368","71797","111051","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","875","3","5.3940","0.0000","16.182000","2008-06-08 00:00:00","2008-06-01 00:00:00","1.29","0.40","2023-02-12 23:08:02"
"369","71797","111052","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","860","4","14.6940","0.0000","58.776000","2008-06-08 00:00:00","2008-06-01 00:00:00","4.70","1.47","2023-02-12 23:08:02"
"370","71797","111053","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","712","6","5.3940","0.0000","32.364000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.59","0.81","2023-02-12 23:08:02"
"371","71797","111054","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","880","10","32.9940","0.0000","329.940000","2008-06-08 00:00:00","2008-06-01 00:00:00","26.40","8.25","2023-02-12 23:08:02"
"372","71797","111055","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","873","6","1.3740","0.0000","8.244000","2008-06-08 00:00:00","2008-06-01 00:00:00","0.66","0.21","2023-02-12 23:08:02"
"373","71797","111056","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","876","10","72.0000","0.0000","720.000000","2008-06-08 00:00:00","2008-06-01 00:00:00","57.60","18.00","2023-02-12 23:08:02"
"374","71797","111057","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","977","7","323.9940","0.0000","2267.958000","2008-06-08 00:00:00","2008-06-01 00:00:00","181.44","56.70","2023-02-12 23:08:02"
"375","71797","111058","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","798","2","672.2940","0.0000","1344.588000","2008-06-08 00:00:00","2008-06-01 00:00:00","107.57","33.61","2023-02-12 23:08:02"
"376","71797","111059","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","813","2","72.1620","0.0000","144.324000","2008-06-08 00:00:00","2008-06-01 00:00:00","11.55","3.61","2023-02-12 23:08:02"
"377","71797","111060","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","939","4","37.2540","0.0000","149.016000","2008-06-08 00:00:00","2008-06-01 00:00:00","11.92","3.73","2023-02-12 23:08:02"
"378","71797","111061","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","801","2","672.2940","0.0000","1344.588000","2008-06-08 00:00:00","2008-06-01 00:00:00","107.57","33.61","2023-02-12 23:08:02"
"379","71797","111062","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","998","6","323.9940","0.0000","1943.964000","2008-06-08 00:00:00","2008-06-01 00:00:00","155.52","48.60","2023-02-12 23:08:02"
"380","71797","111063","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","999","4","323.9940","0.0000","1295.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","103.68","32.40","2023-02-12 23:08:02"
"381","71797","111064","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","938","3","24.2940","0.0000","72.882000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.83","1.82","2023-02-12 23:08:02"
"382","71797","111065","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","794","5","1466.0100","0.0000","7330.050000","2008-06-08 00:00:00","2008-06-01 00:00:00","586.40","183.25","2023-02-12 23:08:02"
"383","71797","111066","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","795","2","1466.0100","0.0000","2932.020000","2008-06-08 00:00:00","2008-06-01 00:00:00","234.56","73.30","2023-02-12 23:08:02"
"384","71797","111067","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","797","10","672.2940","0.0000","6722.940000","2008-06-08 00:00:00","2008-06-01 00:00:00","537.84","168.07","2023-02-12 23:08:02"
"385","71797","111068","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","881","8","32.3940","0.0000","259.152000","2008-06-08 00:00:00","2008-06-01 00:00:00","20.73","6.48","2023-02-12 23:08:02"
"386","71797","111069","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","865","1","38.1000","0.0000","38.100000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.05","0.95","2023-02-12 23:08:02"
"387","71797","111070","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","864","23","34.9250","0.0500","763.111250","2008-06-08 00:00:00","2008-06-01 00:00:00","61.05","19.08","2023-02-12 23:08:02"
"388","71797","111071","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","976","9","1020.5940","0.0000","9185.346000","2008-06-08 00:00:00","2008-06-01 00:00:00","734.83","229.63","2023-02-12 23:08:02"
"389","71797","111072","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","877","17","4.3725","0.0500","70.615875","2008-06-08 00:00:00","2008-06-01 00:00:00","5.65","1.77","2023-02-12 23:08:02"
"390","71797","111073","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","793","6","1466.0100","0.0000","8796.060000","2008-06-08 00:00:00","2008-06-01 00:00:00","703.68","219.90","2023-02-12 23:08:02"
"391","71797","111074","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","974","3","1020.5940","0.0000","3061.782000","2008-06-08 00:00:00","2008-06-01 00:00:00","244.94","76.54","2023-02-12 23:08:02"
"392","71797","111075","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","707","6","20.9940","0.0000","125.964000","2008-06-08 00:00:00","2008-06-01 00:00:00","10.08","3.15","2023-02-12 23:08:02"
"393","71797","111076","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","859","9","14.6940","0.0000","132.246000","2008-06-08 00:00:00","2008-06-01 00:00:00","10.58","3.31","2023-02-12 23:08:02"
"394","71797","111077","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","973","5","1020.5940","0.0000","5102.970000","2008-06-08 00:00:00","2008-06-01 00:00:00","408.24","127.57","2023-02-12 23:08:02"
"395","71797","111078","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","870","11","2.8942","0.0200","31.199476","2008-06-08 00:00:00","2008-06-01 00:00:00","2.50","0.78","2023-02-12 23:08:02"
"396","71797","111079","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","717","2","858.9000","0.0000","1717.800000","2008-06-08 00:00:00","2008-06-01 00:00:00","137.42","42.94","2023-02-12 23:08:02"
"397","71797","111080","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","858","4","14.6940","0.0000","58.776000","2008-06-08 00:00:00","2008-06-01 00:00:00","4.70","1.47","2023-02-12 23:08:02"
"398","71797","111081","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","836","4","356.8980","0.0000","1427.592000","2008-06-08 00:00:00","2008-06-01 00:00:00","114.21","35.69","2023-02-12 23:08:02"
"399","71797","111082","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","708","12","20.2942","0.0200","238.659792","2008-06-08 00:00:00","2008-06-01 00:00:00","19.09","5.97","2023-02-12 23:08:02"
"400","71797","111083","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71797","PO16501134889","10-4020-000142","29796","642","642",,"CARGO TRANSPORT 5","71797","822","2","356.8980","0.0000","713.796000","2008-06-08 00:00:00","2008-06-01 00:00:00","57.10","17.84","2023-02-12 23:08:02"
"401","71780","110616","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","905","4","218.4540","0.0000","873.816000","2008-06-08 00:00:00","2008-06-01 00:00:00","69.91","21.85","2023-02-12 23:08:02"
"402","71780","110617","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","983","2","461.6940","0.0000","923.388000","2008-06-08 00:00:00","2008-06-01 00:00:00","73.87","23.08","2023-02-12 23:08:02"
"403","71780","110618","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","988","6","112.9980","0.4000","406.792800","2008-06-08 00:00:00","2008-06-01 00:00:00","32.54","10.17","2023-02-12 23:08:02"
"404","71780","110619","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","748","2","818.7000","0.0000","1637.400000","2008-06-08 00:00:00","2008-06-01 00:00:00","130.99","40.93","2023-02-12 23:08:02"
"405","71780","110620","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","990","1","323.9940","0.0000","323.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.92","8.10","2023-02-12 23:08:02"
"406","71780","110621","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","926","1","149.8740","0.0000","149.874000","2008-06-08 00:00:00","2008-06-01 00:00:00","11.99","3.75","2023-02-12 23:08:02"
"407","71780","110622","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","743","1","809.7600","0.0000","809.760000","2008-06-08 00:00:00","2008-06-01 00:00:00","64.78","20.24","2023-02-12 23:08:02"
